республика	respubɫiqˈɑ
Әмма	æmmˈɑ
үзе	yzˈe
бүген	byɣˈen
яшь	jˈɑʃʔ
һәр	hˈær
артык	ɒrtˈɯq
аларның	ɒɫɒrnˈɯŋ
башлыгы	bɒʃɫɯʁˈɯ
күрә	kyrˈæ
туган	tuʁˈɑn
акча	ɒqɕˈɒ
бара	bɒrˈɒ
югары	juʁɑrˈɯ
Мин	mˈin
эшли	eʃlˈi
районы	rɒjonˈɯ
тәкъдим	tækʔdˈim
юл	jˈuɫ
кенә	kenˈæ
икенче	ikenɕˈe
федераль	federˈɑɫʔ
урнашкан	urnɑʃqˈɑn
Без	bˈez
иткән	itkˈæn
төп	tˈœp
хәзер	xæzˈer
сүз	sˈyz
тапкыр	tɒpqˈɯr
Шул	ʃˈuɫ
Казанда	qɒzɒndˈɑ
шәһәр	ʃæhˈær
бөтен	bœtˈen
барлык	bɒrɫˈɯq
алган	ɒɫʁˈɒn
хәл	xˈæl
аңа	ɒŋˈɒ
көн	kˈœn
караганда	qɒrɒʁɑndˈɑ
Дәүләт	dæwlˈæt
булачак	buɫɑɕˈɑq
баш	bˈɒʃ
шушы	ʃuʃˈɯ
нче	nɕˈe
милли	millˈi
берсе	bersˈe
Яңа	jɑŋˈɑ
шундый	ʃundˈɯj
үзенең	yzenˈeŋ
спорт	spˈort
үк	ˈyk
дәвам	dæwˈɑm
бала	bɒɫˈɒ
нинди	nindˈi
анда	ɒndˈɒ
Рөстәм	rœstˈæm
кына	qɯnˈɑ
булырга	buɫɯrʁˈɑ
белем	belˈem
Шуңа	ʃuŋˈɑ
елларда	jɯɫɫɑrdˈɑ
өч	ˈœɕ
җитәкчесе	ʑitækɕesˈe
якын	jɑqˈɯn
Ләкин	lækˈin
соңгы	soŋʁˈɯ
белдерде	belderdˈe
ничек	niɕˈek
буларак	buɫɑrˈɑq
тыш	tˈɯʃ
яки	jækˈi
саен	sɒˈen
тарафыннан	tɒrɒfɯnnˈɑn
итәргә	itærɣˈæ
буе	buˈe
Татар	tɒtˈɒr
берничә	berniɕˈæ
уку	uqˈu
билгеләп	bilɣelˈæp
матур	mɒtˈur
аларны	ɒɫɒrnˈɯ
Президенты	prezidentˈɯ
кешеләр	keʃelˈær
саны	sɒnˈɯ
хуҗалыгы	xuʑɑɫɯʁˈɯ
алу	ɒɫˈu
аша	ɒʃˈɒ
эшләр	eʃlˈær
кала	qɒɫˈɒ
бергә	berɣˈæ
Анда	ɒndˈɒ
килде	kildˈe
элек	elˈek
су	sˈu
ни	nˈi
урынбасары	urɯnbɑsɑrˈɯ
алды	ɒɫdˈɯ
вакытында	wɒqɯtɯndˈɑ
калган	qɒɫʁˈɒn
Хәзер	xæzˈer
бирә	birˈæ
елдан	jɯɫdˈɑn
Бер	bˈer
мондый	mondˈɯj
махсус	mɒxsˈus
рәисе	ræjsˈe
үтте	yttˈe
көндә	kœndˈæ
вакыт	wɒqˈɯt
районында	rɒjonɯndˈɑ
бәйле	bæjlˈe
чыгып	ɕɯʁˈɯp
муниципаль	munitsipˈɑɫʔ
эшләре	eʃlærˈe
мәктәп	mæktˈæp
чыккан	ɕɯqqˈɑn
таба	tɒbˈɒ
миллион	milliˈon
бирү	birˈy
булыр	buɫˈɯr
чыга	ɕɯʁˈɑ
Безнең	beznˈeŋ
Чөнки	ɕœnkˈi
Татарстанның	tɒtɒrstɑnnˈɯŋ
дөнья	dœnʔjˈæ
Татарстанда	tɒtɒrstɑndˈɑ
Менә	menˈæ
тик	tˈik
эчендә	eɕendˈæ
торак	torˈɑq
тәэмин	tæemˈin
быел	bɯˈel
ил	ˈil
минем	minˈem
саклау	sɒqɫˈɑw
социаль	sotsiˈɑɫʔ
шактый	ʃɒqtˈɯj
улы	uɫˈɯ
булмаган	buɫmɑʁˈɑn
яши	jæʃˈi
көне	kœnˈe
авыр	ɑwˈɯr
хакында	xɒqɯndˈɑ
Тик	tˈik
ага	ɒʁˈɒ
эшкә	eʃkˈæ
күз	kˈyz
чит	ɕˈit
нәрсә	nærsˈæ
барып	bɒrˈɯp
чыкты	ɕɯqtˈɯ
яшьләр	jæʃʔlˈær
тормыш	tormˈɯʃ
чөнки	ɕœnkˈi
идем	idˈem
урын	urˈɯn
рәвештә	ræweʃtˈæ
алырга	ɒɫɯrʁˈɑ
мәдәният	mædænijˈæt
күбрәк	kybrˈæk
узды	uzdˈɯ
министры	ministrˈɯ
аерым	ɒerˈɯm
җавап	ʑɑwˈɑp
аларга	ɒɫɒrʁˈɑ
бүгенге	byɣeŋɣˈe
ителгән	itelɣˈæn
исемендәге	isemendæɣˈe
булмый	buɫmˈɯj
Түбән	tybˈæn
агентлыгы	ɒʁentɫɯʁˈɯ
чыгыш	ɕɯʁˈɯʃ
карап	qɒrˈɒp
сатып	sɒtˈɯp
бәйрәм	bæjrˈæm
яшьлек	jæʃʔlˈek
безгә	bezɣˈæ
булуы	buɫuˈɯ
Быел	bɯˈel
әмма	æmmˈɑ
иҗат	iʑˈɑt
мәгълүмат	mæɣʔlymˈɑt
алмый	ɒɫmˈɯj
Миңнеханов	miŋnexɑnˈow
игътибар	iɣʔtibˈɑr
Республикасы	respubɫiqɑsˈɯ
Мәскәү	mæskˈæw
үзәге	yzæɣˈe
биредә	biredˈæ
Тукай	tuqˈɑj
яшәүче	jæʃæwɕˈe
еллар	jɯɫɫˈɑr
җир	ʑˈir
директоры	direqtorˈɯ
башлады	bɒʃɫɒdˈɯ
искә	iskˈæ
кайбер	qɒjbˈer
булуын	buɫuˈɯn
әллә	ællˈæ
хакта	xɒqtˈɒ
Узган	uzʁˈɑn
мөрәҗәгать	mœræʑæʁˈɑtʔ
хезмәте	xezmætˈe
Казанның	qɒzɒnnˈɯŋ
гаилә	ʁɒjɫˈæ
катнашты	qɒtnɒʃtˈɯ
халкы	xɒɫqˈɯ
авылында	ɑwɯɫɯndˈɑ
билгеле	bilɣelˈe
нигезендә	niɣezendˈæ
миңа	miŋˈɑ
тәшкил	tæʃkˈil
бүлеге	byleɣˈe
хәтта	xættˈɑ
Иң	ˈiŋ
вәкилләре	wækillærˈe
Су	sˈu
теле	telˈe
Бүгенге	byɣeŋɣˈe
матбугат	mɒtbuʁˈɑt
китә	kitˈæ
кызы	qɯzˈɯ
шунда	ʃundˈɑ
мөһим	mœhˈim
РФ	ˌerˈef
эше	eʃˈe
китте	kittˈe
багышланган	bɒʁɯʃɫɑŋʁˈɑn
Әгәр	æɣˈær
алынган	ɒɫɯŋʁˈɑn
министрлыгы	ministrɫɯʁˈɯ
Аларның	ɒɫɒrnˈɯŋ
идарәсе	idɑræsˈe
хәрби	xærbˈi
елгы	jɯɫʁˈɯ
барысы	bɒrɯsˈɯ
комитеты	qomitetˈɯ
бары	bɒrˈɯ
турындагы	turɯndɑʁˈɯ
яктан	jɑqtˈɑn
республикада	respubɫiqɑdˈɑ
аннан	ɒnnˈɒn
ителә	itelˈæ
хезмәткәрләре	xezmætkærlærˈe
очракта	oɕrɑqtˈɑ
кысаларында	qɯsɑɫɑrɯndˈɑ
ял	jˈɑɫ
авылы	ɑwɯɫˈɯ
Башкортстан	bɒʃqortstˈɑn
кешенең	keʃenˈeŋ
апа	ɒpˈɒ
Һәм	hˈæm
башлый	bɒʃɫˈɯj
карата	qɒrɒtˈɑ
урта	urtˈɑ
Аны	ɒnˈɯ
юлы	juɫˈɯ
нәкъ	nˈækʔ
сәнгать	sæŋʁˈɑtʔ
чын	ɕˈɯn
мәгълүматы	mæɣʔlymɑtˈɯ
фикер	fikˈer
ачык	ɒɕˈɯq
тормышка	tormɯʃqˈɑ
тиешле	tieʃlˈe
киткән	kitkˈæn
йорт	jˈort
мәгариф	mæʁɑrˈif
шуңа	ʃuŋˈɑ
кереп	kerˈep
тиз	tˈiz
йөри	jœrˈi
лаек	ɫɒˈek
ия	ijˈæ
шәһәрендә	ʃæhærendˈæ
ресурсларының	resursɫɑrɯnˈɯŋ
эшләп	eʃlˈæp
Шушы	ʃuʃˈɯ
аеруча	ɒeruɕˈɑ
бүләк	bylˈæk
эшләргә	eʃlærɣˈæ
аз	ˈɒz
рус	rˈus
шәхси	ʃæxsˈi
бирде	birdˈe
Моннан	monnˈɑn
керә	kerˈæ
аенда	ɒendˈɑ
биргән	birɣˈæn
Авыл	ɑwˈɯɫ
кайтып	qɒjtˈɯp
территориясеннән	territorijæsennˈæn
Беренче	berenɕˈe
өлкәсендә	œlkæsendˈæ
халыкара	xɒɫɯqɑrˈɑ
дөрес	dœrˈes
урында	urɯndˈɑ
сәгать	sæʁˈɑtʔ
өлеше	œleʃˈe
шәһәре	ʃæhærˈe
үткән	ytkˈæn
процентка	protsentqˈɑ
кыз	qˈɯz
дәвамында	dæwɑmɯndˈɑ
кул	qˈuɫ
үзенә	yzenˈæ
калды	qɒɫdˈɯ
Биредә	biredˈæ
көннәрдә	kœnnærdˈæ
чаралар	ɕɒrɒɫˈɑr
ләкин	lækˈin
монда	mondˈɑ
кире	kirˈe
барган	bɒrʁˈɒn
ай	ˈɒj
Әле	ælˈe
Соңгы	soŋʁˈɯ
Советы	sowetˈɯ
сүзләренә	syzlærenˈæ
алга	ɒɫʁˈɒ
абый	ɒbˈɯj
әйтеп	æjtˈep
үзләре	yzlærˈe
барлыкка	bɒrɫɯqqˈɑ
ягъни	jæɣʔnˈi
арада	ɒrɒdˈɑ
закон	zɒqˈon
республиканың	respubɫiqɑnˈɯŋ
янында	jɑnɯndˈɑ
Россиянең	rossijænˈeŋ
кергән	kerɣˈæn
көчле	kœɕlˈe
узачак	uzɑɕˈɑq
Кама	qɒmˈɒ
медицина	meditsinˈɑ
биш	bˈiʃ
рәхмәт	ræxmˈæt
нык	nˈɯq
еш	jˈeʃ
тулы	tuɫˈɯ
идек	idˈek
үстерү	ysterˈy
алдында	ɒɫdɯndˈɑ
башлап	bɒʃɫˈɒp
яшәгән	jæʃæɣˈæn
гамәлгә	ʁɒmælɣˈæ
Владимир	wɫɒdimˈir
кешегә	keʃeɣˈæ
эшләгән	eʃlæɣˈæn
Халык	xɒɫˈɯq
мине	minˈe
озак	ozˈɑq
көч	kˈœɕ
үзен	yzˈen
кем	kˈem
актив	ɒqtˈiw
катнаша	qɒtnɒʃˈɑ
гомер	ʁomˈer
исемле	isemlˈe
Мондый	mondˈɯj
бөтенләй	bœtenlˈæj
таләп	tɒɫˈæp
барышында	bɒrɯʃɯndˈɑ
күреп	kyrˈep
янына	jɑnɯnˈɑ
уңай	uŋˈɑj
районының	rɒjonɯnˈɯŋ
Республика	respubɫiqˈɑ
булсын	buɫsˈɯn
укырга	uqɯrʁˈɑ
уңаеннан	uŋɑennˈɑn
Казанга	qɒzɒŋʁˈɑ
хәзерге	xæzerɣˈe
моңа	moŋˈɑ
исеме	isemˈe
яшәү	jæʃˈæw
Аннан	ɒnnˈɒn
әйтә	æjtˈæ
үзәк	yzˈæk
Фәрит	færˈit
машина	mɒʃinˈɑ
зыян	zɯjˈɑn
дүрт	dˈyrt
куелган	queɫʁˈɑn
итәчәк	itæɕˈæk
булу	buɫˈu
төзү	tœzˈy
җәлеп	ʑælˈep
әйтте	æjttˈe
җирле	ʑirlˈe
Идел	idˈel
алганда	ɒɫʁɒndˈɑ
хәзрәт	xæzrˈæt
сугыш	suʁˈɯʃ
киң	kˈiŋ
син	sˈin
әйтүенчә	æjtyenɕˈæ
өченче	œɕenɕˈe
алдыннан	ɒɫdɯnnˈɑn
бигрәк	biɣrˈæk
мөселман	mœseɫmˈɑn
дәрәҗәдә	dæræʑædˈæ
әлбәттә	ælbættˈæ
бирелгән	birelɣˈæn
язылган	jɑzɯɫʁˈɑn
көтелә	kœtelˈæ
Район	rɒjˈon
игълан	iʁʔɫˈɑn
рәсми	ræsmˈi
президенты	prezidentˈɯ
процент	protsˈent
күптән	kyptˈæn
егет	jeɣˈet
уңышлы	uŋɯʃɫˈɯ
карамастан	qɒrɒmɑstˈɑn
белә	belˈæ
мәктәбе	mæktæbˈe
ясады	jɑsɑdˈɯ
Мәсәлән	mæsælˈæn
фән	fˈæn
башлаган	bɒʃɫɒʁˈɑn
үзәгендә	yzæɣendˈæ
сәбәпле	sæbæplˈe
бай	bˈɒj
әлегә	æleɣˈæ
тел	tˈel
ачу	ɒɕˈu
хокук	xoqˈuq
бирелә	birelˈæ
җиңел	ʑiŋˈel
идарә	idɑrˈæ
олы	oɫˈɯ
безне	beznˈe
программасы	proʁrɑmmɑsˈɯ
мөмкинлеге	mœmkinleɣˈe
сөйләде	sœjlædˈe
Минем	minˈem
астында	ɒstɯndˈɑ
Һәр	hˈær
күңел	kyŋˈel
үсеш	ysˈeʃ
Икенче	ikenɕˈe
чакта	ɕɒqtˈɒ
авылда	ɑwɯɫdˈɑ
Бөек	bœˈek
телендә	telendˈæ
китап	kitˈɑp
фикеренчә	fikerenɕˈæ
Югары	juʁɑrˈɯ
танылган	tɒnɯɫʁˈɑn
Хәзерге	xæzerɣˈe
барлыгы	bɒrɫɯʁˈɯ
әзер	æzˈer
үтә	ytˈæ
нефть	nˈeftʔ
проценты	protsentˈɯ
чаралары	ɕɒrɒɫɑrˈɯ
сәүдә	sæwdˈæ
дин	dˈin
халыкның	xɒɫɯqnˈɯŋ
кечкенә	keɕkenˈæ
тонна	tonnˈɑ
тикшерү	tikʃerˈy
эшен	eʃˈen
ителде	iteldˈe
Әлбәттә	ælbættˈæ
саклап	sɒqɫˈɒp
Ике	ikˈe
эчке	eɕkˈe
Инде	indˈe
йорты	jortˈɯ
хакы	xɒqˈɯ
изге	izɣˈe
җылы	ʑɯɫˈɯ
бераз	berˈɑz
укучылары	uquɕɯɫɑrˈɯ
күрсәтә	kyrsætˈæ
әнә	ænˈæ
командасы	qomɑndɑsˈɯ
Президент	prezidˈent
сөт	sˈœt
вә	wˈæ
күләмендә	kylæmendˈæ
юкка	juqqˈɑ
өлкәсенең	œlkæsenˈeŋ
км	qˌɒˈem
моны	monˈɯ
Минтимер	mintimˈer
җитәкчеләре	ʑitækɕelærˈe
башкарма	bɒʃqɒrmˈɑ
үзләренең	yzlærenˈeŋ
өлкәсе	œlkæsˈe
районда	rɒjondˈɑ
нәтиҗәсендә	nætiʑæsendˈæ
итүче	ityɕˈe
Александр	ɒɫeqsˈɑndr
тотып	totˈɯp
бирергә	birerɣˈæ
Универсиада	uniwersiɑdˈɑ
гел	ɣˈel
укучылар	uquɕɯɫˈɑr
төзелеш	tœzelˈeʃ
карар	qɒrˈɒr
кара	qɒrˈɒ
оештыру	oeʃtɯrˈu
башында	bɒʃɯndˈɑ
урынга	urɯŋʁˈɑ
дини	dinˈi
уйлап	ujɫˈɑp
Марат	mɒrˈɒt
болай	boɫˈɑj
моның	monˈɯŋ
Сергей	serɣˈej
ның	nˈɯŋ
телен	telˈen
эшне	eʃnˈe
күрсәтү	kyrsætˈy
диярлек	dijærlˈek
уртача	urtɑɕˈɑ
катнашкан	qɒtnɒʃqˈɑn
сумга	sumʁˈɑ
биреп	birˈep
тарихи	tɒrixˈi
елны	jɯɫnˈɯ
куя	qujˈɑ
даими	dɒjmˈi
татарлар	tɒtɒrɫˈɑr
ярдәме	jærdæmˈe
өстәмә	œstæmˈæ
киләчәк	kilæɕˈæk
көннәрендә	kœnnærendˈæ
Бөтендөнья	bœtendœnʔjˈæ
уза	uzˈɑ
шуның	ʃunˈɯŋ
нчы	nɕˈɯ
Халыкара	xɒɫɯqɑrˈɑ
һаман	hɒmˈɒn
күпме	kypmˈe
Димәк	dimˈæk
балалары	bɒɫɒɫɑrˈɯ
барды	bɒrdˈɯ
Монда	mondˈɑ
төзелгән	tœzelɣˈæn
сайлау	sɒjɫˈɑw
Ислам	isɫˈɑm
Шәймиев	ʃæjmiˈew
Чаллы	ɕɒɫɫˈɯ
Иске	iskˈe
шуны	ʃunˈɯ
яклау	jɑqɫˈɑw
сүзләренчә	syzlærenɕˈæ
театры	teɑtrˈɯ
халкының	xɒɫqɯnˈɯŋ
өстенә	œstenˈæ
эшләү	eʃlˈæw
Ватан	wɒtˈɒn
гади	ʁɒdˈi
Дөрес	dœrˈes
кешене	keʃenˈe
исәптән	isæptˈæn
тавыш	tɑwˈɯʃ
диләр	dilˈær
ханым	xɒnˈɯm
аркасында	ɒrqɒsɯndˈɑ
Балалар	bɒɫɒɫˈɑr
халыкка	xɒɫɯqqˈɑ
килгәндә	kilɣændˈæ
уртак	urtˈɑq
җитди	ʑitdˈi
җитештерү	ʑiteʃterˈy
тулысынча	tuɫɯsɯnɕˈɑ
киләчәктә	kilæɕæktˈæ
Республикасының	respubɫiqɑsɯnˈɯŋ
кызыклы	qɯzɯqɫˈɯ
көрәш	kœrˈæʃ
җыеп	ʑɯˈep
икәнен	ikænˈen
карый	qɒrˈɯj
һәрвакыт	hærwɑqˈɯt
урынны	urɯnnˈɯ
яңадан	jɑŋɑdˈɑn
укый	uqˈɯj
бирле	birlˈe
торып	torˈɯp
мәҗбүр	mæʑbˈyr
сүзләр	syzlˈær
җинаять	ʑinɑjˈɑtʔ
күләме	kylæmˈe
сөйли	sœjlˈi
үзгәрешләр	yzɣæreʃlˈær
миллиард	milliˈɑrd
мәртәбә	mærtæbˈæ
Моның	monˈɯŋ
дөньяга	dœnʔjæʁˈɑ
күңелле	kyŋellˈe
каралган	qɒrɒɫʁˈɑn
тимер	timˈer
Илдар	iɫdˈɑr
карарга	qɒrɒrʁˈɑ
Россиядә	rossijædˈæ
нәтиҗәләре	nætiʑælærˈe
илдә	ildˈæ
чара	ɕɒrˈɒ
иҗтимагый	iʑtimɑʁˈɯj
укып	uqˈɯp
һәлак	hæɫˈɑq
эшләүче	eʃlæwɕˈe
ислам	isɫˈɑm
сәламәтлек	sæɫɑmætlˈek
төбәк	tœbˈæk
Мәскәүдә	mæskæwdˈæ
йортында	jortɯndˈɑ
татарча	tɒtɒrɕˈɑ
оештырылган	oeʃtɯrɯɫʁˈɑn
торучы	toruɕˈɯ
язган	jɑzʁˈɑn
мөмкинлек	mœmkinlˈek
һава	hɑwˈɑ
урынына	urɯnɯnˈɑ
катнашучылар	qɒtnɒʃuɕɯɫˈɑr
сәяси	sæjæsˈi
җитәкчелеге	ʑitækɕeleɣˈe
бәлки	bælkˈi
өлкән	œlkˈæn
начар	nɒɕˈɒr
еллык	jɯɫɫˈɯq
укучы	uquɕˈɯ
бәйрәме	bæjræmˈe
млн	ˌemˌelˈen
чиратта	ɕirɑttˈɑ
кайсы	qɒjsˈɯ
заманча	zɒmɒnɕˈɑ
язып	jɑzˈɯp
Ак	ˈɒq
үзем	yzˈem
мәчет	mæɕˈet
елгасының	jɯɫʁɑsɯnˈɯŋ
оешмасы	oeʃmɑsˈɯ
куйган	qujʁˈɑn
фәнни	fænnˈi
ясап	jɑsˈɑp
Зур	zˈur
урыны	urɯnˈɯ
Габдулла	ʁɒbduɫɫˈɑ
җитә	ʑitˈæ
бездә	bezdˈæ
яза	jɑzˈɑ
арта	ɒrtˈɒ
эшчәнлеге	eʃɕænleɣˈe
сыйныф	sɯjnˈɯf
шагыйрь	ʃɒʁˈɯjrʔ
итәләр	itælˈær
ярдәмендә	jærdæmendˈæ
халыкны	xɒɫɯqnˈɯ
булмады	buɫmɑdˈɯ
балаларны	bɒɫɒɫɑrnˈɯ
хезмәттәшлек	xezmættæʃlˈek
Милли	millˈi
ясый	jɑsˈɯj
җәмәгать	ʑæmæʁˈɑtʔ
мәдәни	mædænˈi
Үз	ˈyz
барырга	bɒrɯrʁˈɑ
эре	erˈe
булмаса	buɫmɑsˈɑ
салып	sɒɫˈɯp
сезнең	seznˈeŋ
йөз	jˈœz
Европа	jɯwropˈɑ
алтын	ɒɫtˈɯn
хуҗалык	xuʑɑɫˈɯq
башлана	bɒʃɫɒnˈɑ
күргән	kyrɣˈæn
исәпкә	isæpkˈæ
үткәрү	ytkærˈy
алдан	ɒɫdˈɒn
театр	teˈɑtr
Аннары	ɒnnɒrˈɯ
Ни	nˈi
меңнән	meŋnˈæn
рухи	ruxˈi
хәлләр	xællˈær
мәктәптә	mæktæptˈæ
китеп	kitˈep
ассызыклады	ɒssɯzɯqɫɑdˈɯ
тарихы	tɒrixˈɯ
киләсе	kilæsˈe
җыр	ʑˈɯr
Гомумән	ʁomumˈæn
башта	bɒʃtˈɒ
Әйтик	æjtˈik
проекты	proeqtˈɯ
куйды	qujdˈɯ
бернинди	bernindˈi
чорда	ɕordˈɑ
китереп	kiterˈep
әйтергә	æjterɣˈæ
Башкортстанның	bɒʃqortstɑnnˈɯŋ
көтеп	kœtˈep
сез	sˈez
мәсьәлә	mæsʔælˈæ
җыелган	ʑɯeɫʁˈɑn
укытучы	uqɯtuɕˈɯ
Мәгариф	mæʁɑrˈif
куркыныч	qurqɯnˈɯɕ
исемен	isemˈen
андый	ɒndˈɯj
ачып	ɒɕˈɯp
Билгеле	bilɣelˈe
күздә	kyzdˈæ
ерак	jɯrˈɑq
ремонт	remˈont
милләт	millˈæt
саный	sɒnˈɯj
министрлыгының	ministrɫɯʁɯnˈɯŋ
Әлмәт	ælmˈæt
әзерлек	æzerlˈek
Русиядә	rusijædˈæ
транспорт	trɒnspˈort
әдәби	ædæbˈi
алалар	ɒɫɒɫˈɑr
белгечләр	belɣeɕlˈær
гомуми	ʁomumˈi
икътисади	ikʔtisɑdˈi
атна	ɒtnˈɒ
студентлар	studentɫˈɑr
вәкиле	wækilˈe
ниндидер	nindidˈer
Русиянең	rusijænˈeŋ
балаларга	bɒɫɒɫɑrʁˈɑ
кызлар	qɯzɫˈɑr
Аңа	ɒŋˈɒ
генераль	ɣenerˈɑɫʔ
берәр	berˈær
илнең	ilnˈeŋ
аталган	ɒtɒɫʁˈɑn
май	mˈɒj
тота	totˈɑ
хакимияте	xɒqimijætˈe
Аллаһ	ɒɫɫˈɒh
чыгару	ɕɯʁɑrˈu
кирәкле	kiræklˈe
кече	keɕˈe
кешеләрнең	keʃelærnˈeŋ
тыныч	tɯnˈɯɕ
яраткан	jɑrɑtqˈɑn
баручы	bɒruɕˈɯ
Аллаһы	ɒɫɫɒhˈɯ
Үзәк	yzˈæk
җаваплы	ʑɑwɑpɫˈɯ
Шуннан	ʃunnˈɑn
хатын	xɒtˈɯn
үтеп	ytˈep
төркем	tœrkˈem
кайткан	qɒjtqˈɒn
максаты	mɒqsɒtˈɯ
басып	bɒsˈɯp
Федераль	federˈɑɫʔ
Кичә	kiɕˈæ
яисә	jæjsˈæ
гасыр	ʁɒsˈɯr
якты	jɑqtˈɯ
Туган	tuʁˈɑn
көнгә	kœŋɣˈæ
алачак	ɒɫɒɕˈɑq
санала	sɒnɒɫˈɑ
кешеләргә	keʃelærɣˈæ
мәктәбендә	mæktæbendˈæ
алдына	ɒɫdɯnˈɑ
газетасы	ʁɒzetɑsˈɯ
музыка	muzɯqˈɑ
хөрмәт	xœrmˈæt
арасындагы	ɒrɒsɯndɑʁˈɯ
урыс	urˈɯs
өстендә	œstendˈæ
булгач	buɫʁˈɑɕ
яшәргә	jæʃærɣˈæ
Яшь	jˈɑʃʔ
җан	ʑˈɒn
әйләнеп	æjlænˈep
концерт	qontsˈert
күбесе	kybesˈe
сайлап	sɒjɫˈɒp
булганча	buɫʁɑnɕˈɑ
мәсьәләләр	mæsʔælælˈær
янгын	jɑŋʁˈɯn
Яшел	jæʃˈel
җирдә	ʑirdˈæ
Нәтиҗәдә	nætiʑædˈæ
ААҖ	ɒˈɒʑ
тәрбия	tærbijˈæ
советы	sowetˈɯ
кертү	kertˈy
әзерләү	æzerlˈæw
Хәер	xˈeːr
кайта	qɒjtˈɒ
булдыру	buɫdɯrˈu
нигез	niɣˈez
фонды	fondˈɯ
җәмгыяте	ʑæmʁɯjætˈe
иҗади	iʑɑdˈi
җитәрлек	ʑitærlˈek
теге	teɣˈe
программа	proʁrɑmmˈɑ
эшләрен	eʃlærˈen
Аларны	ɒɫɒrnˈɯ
үзара	yzɑrˈɑ
чагыштырганда	ɕɒʁɯʃtɯrʁɑndˈɑ
җиңү	ʑiŋˈy
чыгу	ɕɯʁˈu
иттеләр	ittelˈær
Моңа	moŋˈɑ
ана	ɒnˈɒ
уен	uˈen
чираттагы	ɕirɑttɑʁˈɯ
сүзләре	syzlærˈe
Киров	kirˈow
Мөхәммәтшин	mœxæmmætʃˈin
ашыру	ɒʃɯrˈu
ягыннан	jɑʁɯnnˈɑn
Тагын	tɒʁˈɯn
Ел	jˈel
сезгә	sezɣˈæ
Бик	bˈik
буена	buenˈɑ
атнада	ɒtnɒdˈɑ
рөхсәт	rœxsˈæt
башланды	bɒʃɫɒndˈɯ
Дмитрий	dmitrˈij
үткәрелә	ytkærelˈæ
Равил	rɑwˈil
дөньяда	dœnʔjædˈɑ
Әйе	æjˈe
гомумән	ʁomumˈæn
Уфа	ufˈɑ
АКШ	ˈɒqʃ
университеты	uniwersitetˈɯ
һич	hˈiɕ
элекке	elekkˈe
яшәп	jæʃˈæp
берлеге	berleɣˈe
очрашу	oɕrɑʃˈu
үсеше	yseʃˈe
көтә	kœtˈæ
үткәрелгән	ytkærelɣˈæn
сорау	sorˈɑw
утырышында	utɯrɯʃɯndˈɑ
атказанган	ɒtqɒzɑŋʁˈɑn
чорында	ɕorɯndˈɑ
