总共	tsʊŋ˨˩˦kʊŋ˥˩
单纯	tan˥˥ʈʂʰuən˧˥
回旋曲	xweɪ˧˥ɕɥœn˧˥tɕʰy˨˩˦
涅槃	njɛ˥˩pʰan˧˥
好运气	xɑʊ˨˩˦yn˥˩tɕʰi˥˩
贫苦	pʰɪn˧˥kʰu˨˩˦
苹	pʰɤŋ˥˥,pʰɪn˧˥,pʰɪŋ˧˥
力道	li˥˩tɑʊ˥˩
屡	ly˨˩˦
眺	tʰjɑʊ˥˩
㕬	sʊŋ˥˩
倒赔	tɑʊ˥˩pʰeɪ˧˥
保持冷静	pɑʊ˨˩˦ʈʂʰɚ˧˥lɤŋ˨˩˦tɕɪŋ˥˩
㚤	i˥˩
地区	ti˥˩tɕʰy˥˥
胇	feɪ˥˩
驻军	ʈʂu˥˩tɕyn˥˥
热衷	ʐɤ˥˩ʈʂʊŋ˥˥
歌舞	kɤ˥˥u˨˩˦
㢧	tɕɥœn˥˩
领	lɪŋ˨˩˦
嚩	pʰɔ˧˥,fu˧˥
鸡肋	tɕi˥˥leɪ˥˩,tɕi˥˥lɤ˥˩
贸	mɑʊ˥˩
豢畜	xwan˥˩ʈʂʰu˥˩
脚踏两船	tɕjɑʊ˨˩˦tʰa˥˩ljɑŋ˨˩˦ʈʂʰwan˧˥
栚	ʈʂən˥˩
岁月如流	sweɪ˥˩ɥœ˥˩ʐu˧˥ljoʊ˧˥
昋	kweɪ˥˩
悲剧	peɪ˥˥tɕy˥˩
咙	lʊŋ˧˥
笔杆	pi˨˩˦kan˨˩˦
堨	aɪ˥˩,ɤ˥˩,jɛ˥˩
巄	lʊŋ˧˥
胜任	ʂɤŋ˥˩ʐən˥˩,ʂɤŋ˥˥ʐən˥˩
瞴	moʊ˧˥
扊	jɛn˨˩˦
买东西	maɪ˨˩˦tʊŋ˥˥ɕi˧
桗	tuɔ˨˩˦,tuɔ˥˩
落荒而逃	luɔ˥˩xwɑŋ˥˥aɻ˧˥tʰɑʊ˧˥
珿	ʈʂʰuɔ˥˩
㮰	pi˧˥,pʰi˧˥
塴	pɤŋ˥˩
阻碍	tsu˨˩˦aɪ˥˩
𩼈	joʊ˨˩˦,ɑʊ˥˩
斩草除根	ʈʂan˨˩˦tsʰɑʊ˨˩˦ʈʂʰu˧˥kən˥˥
水电站	ʂweɪ˨˩˦tjɛn˥˩ʈʂan˥˩
蝓	y˧˥
裸露	luɔ˨˩˦lu˥˩
屏	pɪŋ˨˩˦,pʰɪŋ˧˥,pɪŋ˥˩
天才	tʰjɛn˥˥tsʰaɪ˧˥
薄荷脑	pɔ˥˩xɤ˧nɑʊ˨˩˦
跟	kən˥˥
骖	tsʰan˥˥
装置	ʈʂwɑŋ˥˥ʈʂɚ˥˩
周密思考	ʈʂoʊ˥˥mi˥˩sɯ˥˥kʰɑʊ˨˩˦
忠良	ʈʂʊŋ˥˥ljɑŋ˧˥
浪迹天涯	lɑŋ˥˩tɕi˥˩tʰjɛn˥˥ja˧˥,lɑŋ˥˩tɕi˥˥tʰjɛn˥˥ja˧˥
疆土	tɕjɑŋ˥˥tʰu˨˩˦
菅	tɕjɛn˥˥,kwan˥˥
口角	kʰoʊ˨˩˦tɕɥœ˧˥,kʰoʊ˨˩˦tɕjɑʊ˨˩˦
獯	ɕyn˥˥
根由	kən˥˥joʊ˧˥
腪	yn˥˩
夥伴	xuɔ˨˩˦pan˥˩
粖	mɔ˥˩
蹩	pjɛ˧˥
休戚	ɕjoʊ˥˥tɕʰi˥˥
璺	uən˥˩
崾	jɑʊ˨˩˦
嫮	xu˥˩
不公平	pu˥˩kʊŋ˥˥pʰɪŋ˧˥
僒	tɕjʊŋ˨˩˦
乘槎	ʈʂʰɤŋ˧˥ʈʂʰa˧˥
咸	ɕjɛn˧˥
随地	sweɪ˧˥ti˥˩
导板	tɑʊ˨˩˦pan˨˩˦
企求	tɕʰi˨˩˦tɕʰjoʊ˧˥,tɕʰi˥˩tɕʰjoʊ˧˥
燥	tsɑʊ˥˩,sɑʊ˥˩
丸	wan˧˥
吤	tɕjɛ˥˩
震天动地	ʈʂən˥˩tʰjɛn˥˥tʊŋ˥˩ti˥˩
谟	mɔ˧˥
醐	xu˧˥
䰃	pʰɤŋ˧˥
砻淬	lʊŋ˧˥tsʰweɪ˥˩
卡车	kʰa˨˩˦ʈʂʰɤ˥˥
㘇	ʐʊŋ˧˥
莙荙菜	tɕyn˥˥ta˧˥tsʰaɪ˥˩
妞妞	njoʊ˥˥njoʊ˧
空口白话	kʰʊŋ˥˥kʰoʊ˨˩˦paɪ˧˥xwa˥˩
盛气凌人	ʂɤŋ˥˩tɕʰi˥˩lɪŋ˧˥ʐən˧˥
暜	tɕɪn˥˩
䶱	tʰʊŋ˧˥
俊	tɕyn˥˩
䋕	ʐən˥˩
璲	sweɪ˥˩
怤	fu˥˥
鼪	ʂɤŋ˥˥
无可厚非	u˧˥kʰɤ˨˩˦xoʊ˥˩feɪ˥˥
间	tɕjɛn˥˥,tɕjɛn˥˩
办妥	pan˥˩tʰuɔ˨˩˦
哧哧地笑	ʈʂʰɚ˥˥ʈʂʰɚ˥˥tɤ˧ɕjɑʊ˥˩
彗	sweɪ˥˩,xweɪ˥˩
彳亍	ʈʂʰɚ˥˩ʈʂʰu˥˩
另	lɪŋ˥˩
绮丽	tɕʰi˨˩˦li˥˩
篼	toʊ˥˥
血泊	ɕjɛ˨˩˦pɔ˧˥,ɕɥœ˥˩pʰɔ˥˥,ɕɥœ˥˩pɔ˧˥
坷	kʰɤ˨˩˦,kʰɤ˥˥
郳	ni˧˥
酣	xan˥˥,xan˥˩
屩	tɕɥœ˥˥
蚁	i˨˩˦
提梁	tʰi˧˥ljɑŋ˧˥
漐	ʈʂɚ˧˥
一步步地	i˧˥pu˥˩pu˥˩tɤ˧
月历	ɥœ˥˩li˥˩
贴	tʰjɛ˥˥
勏	pʰoʊ˨˩˦
茉莉	mɔ˥˩li˥˩
癏	kwan˥˥
炼钢	ljɛn˥˩kɑŋ˥˥
损害身体	suən˨˩˦xaɪ˥˩ʂən˥˥tʰi˨˩˦
归谬	kweɪ˥˥mjoʊ˥˩
流露出	ljoʊ˧˥lu˥˩ʈʂʰu˥˥
趿	sa˥˩,tʰa˥˥,tɕʰi˥˩
䙗	tʰi˥˩
鳞	lɪn˧˥
歖	ɕi˥˥
称	ʈʂʰɤŋ˥˥,ʈʂʰɤŋ˥˩,ʈʂʰən˥˩
泪流满面	leɪ˥˩ljoʊ˧˥man˨˩˦mjɛn˥˩
䐗	tu˨˩˦
解读	tɕjɛ˨˩˦tu˧˥
女巫	ny˨˩˦u˥˥
㡞	ly˨˩˦,leɪ˨˩˦,loʊ˧˥
老衲	lɑʊ˨˩˦na˥˩
嘹	ljɑʊ˥˩,ljɑʊ˧˥
从简	tsʰʊŋ˧˥tɕjɛn˨˩˦
欲罢不能	y˥˩pa˥˩pu˥˩nɤŋ˧˥
㮂	tɕy˧˥
封锁	fɤŋ˥˥suɔ˨˩˦
恭喜	kʊŋ˥˥ɕi˨˩˦
踹	ʈʂʰuaɪ˥˩,ʂwan˥˩,twan˥˩
五点	u˨˩˦tjɛn˨˩˦
杀人不见血	ʂa˥˥ʐən˧˥pu˧˥tɕjɛn˥˩ɕjɛ˨˩˦
虨	pan˥˥
专卖局	ʈʂwan˥˥maɪ˥˩tɕy˧˥
睋	ɤ˧˥
悖谩	peɪ˥˩man˥˩
镬	xuɔ˥˩
妒嫉	tu˥˩tɕi˧˥
晧	xɑʊ˥˩
觪	ɕɪŋ˥˥
䆢	tɕɥœ˧˥
纵隔炎	tsʊŋ˥˥kɤ˧˥jɛn˧˥,tsʊŋ˥˩kɤ˧˥jɛn˧˥
犹豫	joʊ˧˥y˥˩
蘸糖	ʈʂan˥˩tʰɑŋ˧˥
将要	tɕjɑŋ˥˥jɑʊ˥˩
㟊	fu˧˥
箎	ʈʂʰɚ˧˥
炻	ʂɚ˧˥
䎟	nuɔ˥˩,aɻ˧˥
枯	kʰu˥˥
㤂	tɕi˧˥
夐	ɕjʊŋ˥˩
浴室	y˥˩ʂɚ˥˩
北边	peɪ˨˩˦pjɛn˥˥
橎	fan˧˥
腾云驾雾	tʰɤŋ˧˥yn˧˥tɕja˥˩u˥˩
持	ʈʂʰɚ˧˥
使出	ʂɚ˨˩˦ʈʂʰu˥˥
荤口	xuən˥˥kʰoʊ˨˩˦
䒛	xɤŋ˧˥,xwan˥˩
莅临	li˥˩lɪn˧˥
慈悲	tsʰɯ˧˥peɪ˥˥
堤防	ti˥˥fɑŋ˧˥
间隙	tɕjɛn˥˩ɕi˥˩
非洲犀	feɪ˥˥ʈʂoʊ˥˥ɕi˥˥
退婚	tʰweɪ˥˩xuən˥˥
鄫	tsʰɤŋ˧˥,tsɤŋ˥˥
奰	pi˥˩
燊	ʂən˥˥
扩展	kʰuɔ˥˩ʈʂan˨˩˦
瘶	soʊ˥˩
傻住	ʂa˨˩˦ʈʂu˥˩
锼	soʊ˥˥
仲兄	ʈʂʊŋ˥˩ɕjʊŋ˥˥
捣臼	tɑʊ˨˩˦tɕjoʊ˥˩
油毡	joʊ˧˥ʈʂan˥˥
痝	mɑŋ˧˥
摹版	mɔ˧˥pan˨˩˦
䇑	pa˥˩
聼	tʰɪŋ˥˩,tʰɪŋ˥˥
蝥	moʊ˧˥,u˥˩,u˧˥,mɑʊ˧˥
䰔	pʰan˧˥
词义	tsʰɯ˧˥i˥˩
牑	pjɛn˥˥
女娃儿	ny˨˩˦wa˧˥aɻ˧
䈹	soʊ˨˩˦
暤	xɑʊ˥˩
㻫	pi˥˩
谨饬	tɕɪn˨˩˦ʈʂʰɚ˥˩
任教	ʐən˥˩tɕjɑʊ˥˩
数次	ʂu˨˩˦tsʰɯ˥˩
心里	ɕɪn˥˥li˧
哀吊	aɪ˥˥tjɑʊ˥˩
害臊	xaɪ˥˩sɑʊ˥˩
樌	kwan˥˩
㷈	ɤ˥˩
垃圾桶	lɤ˥˩sɤ˥˩tʰʊŋ˨˩˦,la˥˥tɕi˥˥tʰʊŋ˨˩˦
㭮	tsuɔ˥˩
稦	i˥˥
没多想	meɪ˧˥tuɔ˥˥ɕjɑŋ˨˩˦
餐	tsʰan˥˥,suən˥˩
滼	fan˥˩
嗝	kɤ˧˥
哙	kʰuaɪ˥˩
跒	tɕʰja˨˩˦
橡皮圈	ɕjɑŋ˥˩pʰi˧˥tɕʰɥœn˥˥
叕	ʈʂuɔ˧˥
一分钟	i˥˩fən˥˥ʈʂʊŋ˥˥
酱	tɕjɑŋ˥˩
刑	ɕɪŋ˧˥
䙇	ʐwan˧˥,nwan˨˩˦
琬	wan˨˩˦
硠	lɑŋ˨˩˦,lɑŋ˧˥
镨	pʰu˨˩˦
羊圈	jɑŋ˧˥tɕɥœn˥˩
䑉	ɪŋ˧˥
树干	ʂu˥˩kan˥˩
婂	mjɛn˧˥
玵	an˧˥
作曲家	tsuɔ˥˩tɕʰy˨˩˦tɕja˥˥
鞠躬	tɕy˧˥kʊŋ˥˥,tɕy˥˥kʊŋ˥˥
若之何	ʐuɔ˥˩ʈʂɚ˥˥xɤ˧˥
铮铮	ʈʂɤŋ˥˥ʈʂɤŋ˥˥
灥	ɕyn˧˥
冬寒	tʊŋ˥˥xan˧˥
禄	lu˥˩
㧙	pi˥˩
㥃	mən˥˩
雸	an˧˥
㘹	tsʰɯ˧˥
䄂	ljoʊ˥˩
䗨	y˧˥
赸	ʂan˥˩
大力士	ta˥˩li˥˩ʂɚ˥˩
贯	kwan˥˩,wan˥˥
柳	ljoʊ˨˩˦
赛车手	saɪ˥˩ʈʂʰɤ˥˥ʂoʊ˨˩˦
㻀	joʊ˧˥,y˧˥
买卖	maɪ˨˩˦maɪ˥˩
高层	kɑʊ˥˥tsʰɤŋ˧˥
铢积寸累	ʈʂu˥˥tɕi˥˥tsʰuən˥˩leɪ˨˩˦
蓬头垢面	pʰɤŋ˧˥tʰoʊ˧˥koʊ˥˩mjɛn˥˩
俘虏	fu˧˥lu˨˩˦
训诫	ɕyn˥˩tɕjɛ˥˩
滞留	ʈʂɚ˥˩ljoʊ˧˥
吂	mɑŋ˧˥
瘅	tan˥˥,tan˨˩˦,tan˥˩
奇文	tɕʰi˧˥uən˧˥
前夕	tɕʰjɛn˧˥ɕi˥˩,tɕʰjɛn˧˥ɕi˥˥
砣	tʰuɔ˧˥
篝火	koʊ˥˥xuɔ˨˩˦
珲	xweɪ˥˥,xuən˧˥
淡薄	tan˥˩pɔ˧˥
朝廷	ʈʂʰɑʊ˧˥tʰɪŋ˧˥
藖	ɕjɛn˧˥
振聋发聩	ʈʂən˥˩lʊŋ˧˥fa˥˥kʰweɪ˥˩
铸作	ʈʂu˥˩tsuɔ˥˩
宾客	pɪn˥˥kʰɤ˥˩
茉	mɔ˥˩
簞	tan˥˥
㮢	xoʊ˧˥
慜	mɪn˨˩˦
秭	tsɯ˨˩˦
企业家	tɕʰi˥˩jɛ˥˩tɕja˥˥,tɕʰi˨˩˦jɛ˥˩tɕja˥˥
春闱	ʈʂʰuən˥˥weɪ˧˥
榍	ɕjɛ˥˩
和事老	xɤ˧˥ʂɚ˥˩lɑʊ˨˩˦
排除异己	pʰaɪ˧˥ʈʂʰu˧˥i˥˩tɕi˨˩˦
怬	ɕi˥˩
燕	jɛn˥˩,jɛn˥˥
蒝	ɥœn˧˥
上尉	ʂɑŋ˥˩weɪ˥˩
谎话	xwɑŋ˨˩˦xwa˥˩
工欲善其事，必先利其器	kʊŋ˥˥y˥˩ʂan˥˩tɕʰi˧˥ʂɚ˥˩pi˥˩ɕjɛn˥˥li˥˩tɕʰi˧˥tɕʰi˥˩
弪	tɕɪŋ˥˩
嬣	nɤŋ˧˥
砖坯	ʈʂwan˥˥pʰeɪ˥˥,ʈʂwan˥˥pʰi˥˥
尽善尽美	tɕɪn˥˩ʂan˥˩tɕɪn˥˩meɪ˨˩˦
出芽	ʈʂʰu˥˥ja˧˥
曲折	tɕʰy˥˥ʈʂɤ˧˥
熈	ɕi˥˥
件	tɕjɛn˥˩
齉	nɑŋ˥˩
瓆	ʈʂɚ˧˥
毫无理由	xɑʊ˧˥u˧˥li˨˩˦joʊ˧˥
皬	xɤ˧˥,xɤ˥˩
郀	kʰu˥˥
舴	tsɤ˧˥
新上任	ɕɪn˥˥ʂɑŋ˥˩ʐən˥˩
有损	joʊ˨˩˦suən˨˩˦
寍	nɪŋ˧˥,nɪŋ˥˩
鹖	xɤ˧˥,tɕjɛ˥˩
血糊糊	ɕjɛ˨˩˦xu˥˥xu˥˥
晭	ʈʂoʊ˨˩˦
䑟	xwɑŋ˧˥
忓	kan˥˥
持之以恒，功到自然成	ʈʂʰɚ˧˥ʈʂɚ˥˥i˨˩˦xɤŋ˧˥kʊŋ˥˥tɑʊ˥˩tsɯ˥˩ʐan˧˥ʈʂʰɤŋ˧˥
马子	ma˨˩˦tsɯ˧
癸亥	kweɪ˨˩˦xaɪ˥˩
进入	tɕɪn˥˩ʐu˥˩
界限	tɕjɛ˥˩ɕjɛn˥˩
贤惠	ɕjɛn˧˥xweɪ˥˩
阳	jɑŋ˧˥
体力	tʰi˨˩˦li˥˩
叱咤	ʈʂʰɚ˥˩ʈʂa˥˥
昏话连篇	xuən˥˥xwa˥˩ljɛn˧˥pʰjɛn˥˥
软炸鱼	ʐwan˨˩˦ʈʂa˧˥y˧˥
目迷五色	mu˥˩mi˧˥u˨˩˦sɤ˥˩
什么都	ʂən˧˥mɤ˧toʊ˥˥
苯酚	pən˨˩˦fən˥˥
葹	ʂɚ˥˥
转角处	ʈʂwan˨˩˦tɕjɑʊ˨˩˦ʈʂʰu˥˩
脭	ʈʂʰɤŋ˧˥
㽸	ʈʂʰən˧˥
泥牛入海	ni˧˥njoʊ˧˥ʐu˥˩xaɪ˨˩˦
弤	ti˨˩˦
汲水	tɕi˧˥ʂweɪ˨˩˦
槁	kʰɑʊ˥˩,kɑʊ˨˩˦,kɑʊ˥˥
燰	weɪ˥˥
洒家	sa˨˩˦tɕja˥˥
退学	tʰweɪ˥˩ɕɥœ˧˥
整顿纪律	ʈʂɤŋ˨˩˦tuən˥˩tɕi˥˩ly˥˩
铸器	ʈʂu˥˩tɕʰi˥˩
我的	uɔ˨˩˦tɤ˧
㖩	soʊ˨˩˦
㡾	ɕjɛn˥˩
懟	tweɪ˥˩
壋	tɑŋ˥˩
煮	ʈʂu˨˩˦
拥抱	jʊŋ˥˥pɑʊ˥˩
䠔	sweɪ˥˩
根源	kən˥˥ɥœn˧˥
殒命	yn˨˩˦mɪŋ˥˩
庶民	ʂu˥˩mɪn˧˥
拶	tsan˨˩˦,tsa˥˥
镀银	tu˥˩ɪn˧˥
爓	ɕyn˧˥,jɛn˥˩,tɕʰjɛn˧˥
龊	ʈʂʰuɔ˥˩
奕赫	i˥˩xɤ˥˩
铄颖	ʂuɔ˥˩ɪŋ˨˩˦
荱	weɪ˨˩˦
劲骨丰肌	tɕɪŋ˥˩ku˨˩˦fɤŋ˥˥tɕi˥˥
接	tɕjɛ˥˥
妤	y˧˥
供养	kʊŋ˥˥jɑŋ˨˩˦,kʊŋ˥˩jɑŋ˨˩˦
期待	tɕʰi˧˥taɪ˥˩,tɕʰi˥˥taɪ˥˩
兴隆	ɕɪŋ˥˥lʊŋ˧˥
就诊	tɕjoʊ˥˩ʈʂən˨˩˦
户部	xu˥˩pu˥˩
僗	lɑʊ˧˥
血流成河	ɕɥœ˥˩ljoʊ˧˥ʈʂʰɤŋ˧˥xɤ˧˥
招魂	ʈʂɑʊ˥˥xuən˧˥
虚张声势	ɕy˥˥ʈʂɑŋ˥˥ʂɤŋ˥˥ʂɚ˥˩
揍	tsoʊ˥˩,tsʰoʊ˥˩
社交	ʂɤ˥˩tɕjɑʊ˥˥
悱	feɪ˨˩˦
捣碎	tɑʊ˨˩˦sweɪ˥˩
受挫	ʂoʊ˥˩tsʰuɔ˥˩
凌乱不堪	lɪŋ˧˥lwan˥˩pu˥˩kʰan˥˥
纱窗	ʂa˥˥ʈʂʰwɑŋ˥˥
懩	jɑŋ˨˩˦
邫	pɑŋ˥˥
豁	xuɔ˥˥,xuɔ˥˩,xwa˧˥
致富	ʈʂɚ˥˩fu˥˩
窑	jɑʊ˧˥
淖泽	nɑʊ˥˩tsɤ˧˥
匒	ta˧˥
陠	pʰu˥˥
晕影	yn˥˩ɪŋ˨˩˦
旳	ti˥˩
犀牛角	ɕi˥˥njoʊ˧˥tɕjɑʊ˨˩˦
眼睑	jɛn˨˩˦tɕjɛn˨˩˦
㷬	mɔ˥˩
隆重举行	lʊŋ˧˥ʈʂʊŋ˥˩tɕy˨˩˦ɕɪŋ˧˥
㩘	i˨˩˦
强烈	tɕʰjɑŋ˧˥ljɛ˥˩
擮	tɕi˧˥
疨	ɕja˥˥
沩	weɪ˧˥
涨	ʈʂɑŋ˥˩,ʈʂɑŋ˨˩˦
取长补短	tɕʰy˨˩˦ʈʂʰɑŋ˧˥pu˨˩˦twan˨˩˦
侏儒	ʈʂu˥˥ʐu˧˥
㗥	kʰuɔ˥˩
燽	ʈʂʰoʊ˧˥
品种	pʰɪn˨˩˦ʈʂʊŋ˨˩˦
面包屑	mjɛn˥˩pɑʊ˥˥ɕjɛ˥˩,mjɛn˥˩pɑʊ˥˥ɕɥœ˥˩
蒙对	mɤŋ˥˥tweɪ˥˩
划子	xwa˧˥tsɯ˧
入伍	ʐu˥˩u˨˩˦
工具	kʊŋ˥˥tɕy˥˩
抖	toʊ˨˩˦
荜茇	pi˥˩pa˧˥
雄厚	ɕjʊŋ˧˥xoʊ˥˩
青梅竹马	tɕʰɪŋ˥˥meɪ˧˥ʈʂu˧˥ma˨˩˦
跌破眼镜	tjɛ˧˥pʰɔ˥˩jɛn˨˩˦tɕɪŋ˥˩,tjɛ˥˥pʰɔ˥˩jɛn˨˩˦tɕɪŋ˥˩
䰘	ljoʊ˧˥
自作自受	tsɯ˥˩tsuɔ˥˥tsɯ˥˩ʂoʊ˥˩,tsɯ˥˩tsuɔ˥˩tsɯ˥˩ʂoʊ˥˩
嫄	ɥœn˧˥
夼	kʰwɑŋ˨˩˦
蟗	tɕʰjoʊ˥˥
舂	ʈʂʰʊŋ˥˥,ʈʂʊŋ˥˥,ʈʂʰwɑŋ˥˥
睡懒觉	ʂweɪ˥˩lan˨˩˦tɕjɑʊ˥˩
普通	pʰu˨˩˦tʰʊŋ˥˥
滑雪	xwa˧˥ɕɥœ˨˩˦
盒子	xɤ˧˥tsɯ˧
花哨	xwa˥˥ʂɑʊ˥˩
遗漏	i˧˥loʊ˥˩
杀人如麻	ʂa˥˥ʐən˧˥ʐu˧˥ma˧˥
众矢之的	ʈʂʊŋ˥˩ʂɚ˨˩˦ʈʂɚ˥˥ti˥˩
䧝	ʈʂɚ˥˩,ti˥˩,i˧˥
桶	tʰʊŋ˨˩˦
餥	feɪ˨˩˦
切断水源	tɕʰjɛ˥˥twan˥˩ʂweɪ˨˩˦ɥœn˧˥
怂恿	sʊŋ˨˩˦jʊŋ˨˩˦
追随	ʈʂweɪ˥˥sweɪ˧˥
没着落	meɪ˧˥ʈʂuɔ˧˥luɔ˥˩
䠎	uɔ˥˩
䴚	kɑŋ˨˩˦
不懂世情	pu˥˩tʊŋ˨˩˦ʂɚ˥˩tɕʰɪŋ˧˥
保证	pɑʊ˨˩˦ʈʂɤŋ˥˩
卑	peɪ˥˥
枅	tɕi˥˥,tɕjɛn˥˥
不明白	pu˥˩mɪŋ˧˥paɪ˧˥
鄏	ʐu˨˩˦,ʐu˥˩
详细	ɕjɑŋ˧˥ɕi˥˩
䭱	pjɛ˧˥
挻	ʂan˥˥
颗	kʰɤ˨˩˦,kʰwan˨˩˦,kʰɤ˥˥
蔒	ɕyn˥˥
阸	aɪ˥˩,ɤ˥˩
耴	ʈʂɤ˧˥
化妆	xwa˥˩ʈʂwɑŋ˥˥
笴	kɤ˨˩˦,kɑʊ˨˩˦
畯	tɕyn˥˩
抬杠	tʰaɪ˧˥kɑŋ˥˩
秒钟	mjɑʊ˨˩˦ʈʂʊŋ˥˥
珅	ʂən˥˥
㜈	mu˥˩
敷衍	fu˥˥jɛn˨˩˦
鞣革	ʐoʊ˧˥kɤ˧˥
嘿嘿	xeɪ˥˥xeɪ˥˥
留宿	ljoʊ˧˥su˥˩
譍	ɪŋ˧˥,ɪŋ˥˩
函	xan˧˥
患病	xwan˥˩pɪŋ˥˩
铲	ʈʂʰan˨˩˦
化妆品	xwa˥˩ʈʂwɑŋ˥˥pʰɪn˨˩˦
㤖	ʈʂu˥˩
欐	li˥˩,li˨˩˦
笧	tsʰɤ˥˩
勍	tɕʰɪŋ˧˥
豆秸	toʊ˥˩tɕjɛ˥˥
供求	kʊŋ˥˥tɕʰjoʊ˧˥
信任	ɕɪn˥˩ʐən˥˩
礕	pʰi˥˥
眷	tɕɥœn˥˩
伀	ʈʂʊŋ˥˥
桄	kwɑŋ˥˩,kwɑŋ˥˥
翌年	i˥˩njɛn˧˥
琐	suɔ˨˩˦
㭝	tɕʰjoʊ˧˥
下逐客令	ɕja˥˩ʈʂu˧˥kʰɤ˥˩lɪŋ˥˩
自给自足	tsɯ˥˩tɕi˨˩˦tsɯ˥˩tsu˧˥
血浆	ɕɥœ˥˩tɕjɑŋ˥˥
邿	ʂɚ˥˥
丫	ja˥˥
露天剧场	lu˥˩tʰjɛn˥˥tɕy˥˩ʈʂʰɑŋ˨˩˦
穿着得体	ʈʂʰwan˥˥ʈʂuɔ˧˥tɤ˧˥tʰi˨˩˦
九成	tɕjoʊ˨˩˦ʈʂʰɤŋ˧˥
榞	ɥœn˧˥
爰	ɥœn˧˥
晓得	ɕjɑʊ˨˩˦tɤ˧,ɕjɑʊ˨˩˦tɤ˧˥
鸟之将死，其鸣也哀	njɑʊ˨˩˦ʈʂɚ˥˥tɕjɑŋ˥˥sɯ˨˩˦tɕʰi˧˥mɪŋ˧˥jɛ˨˩˦aɪ˥˥
鞶	pʰan˧˥
阀	fa˧˥
归类	kweɪ˥˥leɪ˥˩
体操	tʰi˨˩˦tsʰɑʊ˥˥
小	ɕjɑʊ˨˩˦
㵔	ʈʂʰɤ˥˩,ʈʂʰɤ˨˩˦
斑点鹟	pan˥˥tjɛn˨˩˦ʊŋ˥˥
典	tjɛn˨˩˦
糟糠	tsɑʊ˥˥kʰɑŋ˥˥
锿	aɪ˥˥
主权	ʈʂu˨˩˦tɕʰɥœn˧˥
艳	jɛn˥˩
挈	tɕʰjɛ˥˩,tɕʰi˥˩
