voorgebergte	v oː r ɣ ə b ɛ r x t ə
voorpoot	v oː r p oː t
vrijspraak	v r ɛ i̯ s p r aː k
vuurzee	v yː r z eː
waakvlam	ʋ aː k f l ɑ m
wade	ʋ aː d ə
wagenpark	ʋ aː ɣ ə n p ɑ r k
wederhalen	ʋ eː d ə r ɦ aː l ə n
wind	ʋ ɪ n t
windstoot	ʋ ɪ n t s t oː t
wiri	ʋ i r i
woekerhypotheek	ʋ u k ə r ɦ i p oː t eː k
woen	ʋ u n
wolven	ʋ ɔ l v ə n
wormvormig	ʋ ɔ r m v ɔ r m ə x
wortelen	ʋ ɔ r t ə l ə n
xylofoon	k s i l oː f oː n
zaan	z aː n
zandvoort	z ɑ n t f oː r t
zaterdag	z aː t ə r d ɑ x
zegswijze	z ɛ x s ʋ ɛ i̯ z ə
zenuwoorlog	z eː n y u̯ oː r l ɔ x
zieder	z i d ə r
zinnebeeld	z ɪ n ə b eː l t
zinnelijk	z ɪ n ə l ə k
zitskiester	z ɪ t s k i s t ə r
zomer	z oː m ə r
zona	z oː n aː
zorgen	z ɔ r ɣ ə n
zowat	z oː ʋ ɑ t
zowel	z oː ʋ ɛ l
zoönotisch	z oː oː n oː t i s
zuivering	z œ y̯ v ə r ɪ ŋ
zullen	z ʏ l ə n
zwemvlies	z ʋ ɛ m v l i s
